date,branchcode,materialcode,sales_qty,stock_on_hand,intransit_qty,pending_po_qty,lead_time_days,stockout_flag
2024-06-13,GC05,SKU_D,22,613,91,33,11,0
2024-06-13,GC05,SKU_E,35,575,119,73,8,0
2024-06-14,GC01,SKU_A,36,313,66,49,3,0
2024-06-14,GC01,SKU_B,21,386,35,74,9,0
2024-06-14,GC01,SKU_C,27,277,129,64,12,0
2024-06-14,GC01,SKU_D,25,421,90,72,11,0
2024-06-14,GC01,SKU_E,44,415,44,61,9,0
2024-06-14,GC02,SKU_A,10,607,137,39,11,0
2024-06-14,GC02,SKU_B,40,358,131,65,9,0
2024-06-14,GC02,SKU_C,41,269,106,90,5,0
2024-06-14,GC02,SKU_D,45,336,86,72,3,0
2024-06-14,GC02,SKU_E,39,499,92,62,10,0
2024-06-14,GC03,SKU_A,31,380,71,42,10,0
2024-06-14,GC03,SKU_B,30,561,39,46,7,0
2024-06-14,GC03,SKU_C,32,582,63,76,6,0
2024-06-14,GC03,SKU_D,30,208,51,48,13,0
2024-06-14,GC03,SKU_E,41,100,55,64,13,0
2024-06-14,GC04,SKU_A,31,337,132,88,10,0
2024-06-14,GC04,SKU_B,36,579,66,66,12,0
2024-06-14,GC04,SKU_C,25,393,81,41,12,0
2024-06-14,GC04,SKU_D,44,401,100,73,10,0
2024-06-14,GC04,SKU_E,40,533,69,68,10,0
2024-06-14,GC05,SKU_A,24,462,157,49,5,0
2024-06-14,GC05,SKU_B,36,513,23,60,6,0
2024-06-14,GC05,SKU_C,37,359,131,55,10,0
2024-06-14,GC05,SKU_D,36,169,46,50,13,0
2024-06-14,GC05,SKU_E,21,409,85,61,11,0
2024-06-15,GC01,SKU_A,35,323,110,58,6,0
2024-06-15,GC01,SKU_B,32,373,120,64,11,0
2024-06-15,GC01,SKU_C,32,217,110,59,5,0
2024-06-15,GC01,SKU_D,39,381,116,21,3,0
2024-06-15,GC01,SKU_E,13,479,78,94,8,0
2024-06-15,GC02,SKU_A,22,326,104,50,3,0
2024-06-15,GC02,SKU_B,24,454,103,55,9,0
2024-06-15,GC02,SKU_C,46,475,0,8,8,0
2024-06-15,GC02,SKU_D,19,281,81,71,6,0
2024-06-15,GC02,SKU_E,33,409,76,86,11,0
2024-06-15,GC03,SKU_A,29,505,101,58,4,0
2024-06-15,GC03,SKU_B,45,502,103,35,12,0
2024-06-15,GC03,SKU_C,33,343,81,61,13,0
2024-06-15,GC03,SKU_D,48,333,115,45,11,0
2024-06-15,GC03,SKU_E,17,607,63,37,9,0
2024-06-15,GC04,SKU_A,46,400,157,44,12,0
2024-06-15,GC04,SKU_B,44,320,119,39,10,0
2024-06-15,GC04,SKU_C,29,563,58,48,3,0
2024-06-15,GC04,SKU_D,23,363,52,43,10,0
2024-06-15,GC04,SKU_E,28,376,3,65,6,0
2024-06-15,GC05,SKU_A,18,303,84,56,6,0
2024-06-15,GC05,SKU_B,25,277,55,69,4,0
2024-06-15,GC05,SKU_C,37,459,105,79,13,0
2024-06-15,GC05,SKU_D,47,290,92,57,9,0
2024-06-15,GC05,SKU_E,40,453,117,52,13,0
2024-06-16,GC01,SKU_A,37,355,108,50,7,0
2024-06-16,GC01,SKU_B,51,296,131,49,11,0
2024-06-16,GC01,SKU_C,35,487,18,86,9,0
2024-06-16,GC01,SKU_D,25,415,50,75,9,0
2024-06-16,GC01,SKU_E,25,413,71,34,6,0
2024-06-16,GC02,SKU_A,28,285,130,37,8,0
2024-06-16,GC02,SKU_B,26,330,75,125,12,0
2024-06-16,GC02,SKU_C,54,455,107,75,10,0
2024-06-16,GC02,SKU_D,33,362,88,34,5,0
2024-06-16,GC02,SKU_E,26,271,97,36,11,0
2024-06-16,GC03,SKU_A,24,353,61,31,6,0
2024-06-16,GC03,SKU_B,35,367,47,35,5,0
2024-06-16,GC03,SKU_C,22,518,90,54,4,0
2024-06-16,GC03,SKU_D,28,165,91,97,10,0
2024-06-16,GC03,SKU_E,35,366,99,44,11,0
2024-06-16,GC04,SKU_A,27,365,48,103,7,0
2024-06-16,GC04,SKU_B,39,438,106,64,6,0
2024-06-16,GC04,SKU_C,23,347,77,57,13,0
2024-06-16,GC04,SKU_D,35,258,61,67,10,0
2024-06-16,GC04,SKU_E,33,374,132,30,4,0
2024-06-16,GC05,SKU_A,26,448,151,52,5,0
2024-06-16,GC05,SKU_B,27,712,70,65,5,0
2024-06-16,GC05,SKU_C,49,486,0,39,5,0
2024-06-16,GC05,SKU_D,28,325,68,48,9,0
2024-06-16,GC05,SKU_E,20,622,75,63,12,0
2024-06-17,GC01,SKU_A,43,122,24,62,6,0
2024-06-17,GC01,SKU_B,30,246,65,60,5,0
2024-06-17,GC01,SKU_C,28,449,73,41,6,0
2024-06-17,GC01,SKU_D,39,496,101,53,13,0
2024-06-17,GC01,SKU_E,40,425,19,73,4,0
2024-06-17,GC02,SKU_A,28,331,16,62,3,0
2024-06-17,GC02,SKU_B,23,251,93,65,7,0
2024-06-17,GC02,SKU_C,40,404,76,62,13,0
2024-06-17,GC02,SKU_D,40,516,95,41,10,0
2024-06-17,GC02,SKU_E,28,380,27,15,11,0
2024-06-17,GC03,SKU_A,42,546,84,81,6,0
2024-06-17,GC03,SKU_B,31,696,148,59,10,0
2024-06-17,GC03,SKU_C,13,334,74,72,9,0
2024-06-17,GC03,SKU_D,8,448,89,50,4,0
2024-06-17,GC03,SKU_E,41,624,105,57,10,0
2024-06-17,GC04,SKU_A,23,398,174,37,11,0
2024-06-17,GC04,SKU_B,21,356,107,63,11,0
2024-06-17,GC04,SKU_C,29,582,47,23,13,0
2024-06-17,GC04,SKU_D,52,341,102,44,5,0
2024-06-17,GC04,SKU_E,33,259,88,14,11,0
2024-06-17,GC05,SKU_A,30,425,87,35,13,0
2024-06-17,GC05,SKU_B,66,397,98,43,8,0
2024-06-17,GC05,SKU_C,20,529,139,33,9,0
2024-06-17,GC05,SKU_D,30,455,126,36,13,0
2024-06-17,GC05,SKU_E,27,287,48,79,7,0
2024-06-18,GC01,SKU_A,40,472,93,43,12,0
2024-06-18,GC01,SKU_B,23,417,115,91,6,0
2024-06-18,GC01,SKU_C,32,425,114,7,3,0
2024-06-18,GC01,SKU_D,48,311,117,54,13,0
2024-06-18,GC01,SKU_E,41,575,108,71,13,0
2024-06-18,GC02,SKU_A,56,368,128,43,4,0
2024-06-18,GC02,SKU_B,35,540,116,11,3,0
2024-06-18,GC02,SKU_C,58,585,85,78,13,0
2024-06-18,GC02,SKU_D,40,444,97,76,6,0
2024-06-18,GC02,SKU_E,39,545,0,80,4,0
2024-06-18,GC03,SKU_A,43,513,52,53,7,0
2024-06-18,GC03,SKU_B,50,407,114,69,10,0
2024-06-18,GC03,SKU_C,32,375,142,71,5,0
2024-06-18,GC03,SKU_D,32,396,51,92,12,0
2024-06-18,GC03,SKU_E,48,302,62,38,6,0
2024-06-18,GC04,SKU_A,51,363,120,63,13,0
2024-06-18,GC04,SKU_B,32,508,142,55,9,0
2024-06-18,GC04,SKU_C,39,461,76,80,9,0
2024-06-18,GC04,SKU_D,40,414,13,10,7,0
2024-06-18,GC04,SKU_E,42,459,63,47,13,0
2024-06-18,GC05,SKU_A,23,425,120,60,12,0
2024-06-18,GC05,SKU_B,31,609,84,93,9,0
2024-06-18,GC05,SKU_C,23,361,48,53,10,0
2024-06-18,GC05,SKU_D,31,420,83,56,13,0
2024-06-18,GC05,SKU_E,34,628,96,70,12,0
2024-06-19,GC01,SKU_A,36,678,98,50,11,0
2024-06-19,GC01,SKU_B,47,268,96,48,13,0
2024-06-19,GC01,SKU_C,44,282,80,78,11,0
2024-06-19,GC01,SKU_D,43,457,92,47,4,0
2024-06-19,GC01,SKU_E,40,258,87,50,3,0
2024-06-19,GC02,SKU_A,29,567,102,69,10,0
2024-06-19,GC02,SKU_B,41,527,131,75,6,0
2024-06-19,GC02,SKU_C,31,436,59,44,7,0
2024-06-19,GC02,SKU_D,26,451,150,63,8,0
2024-06-19,GC02,SKU_E,14,474,91,86,10,0
2024-06-19,GC03,SKU_A,23,311,32,65,13,0
2024-06-19,GC03,SKU_B,41,407,71,17,13,0
2024-06-19,GC03,SKU_C,37,410,102,59,3,0
2024-06-19,GC03,SKU_D,35,259,50,64,5,0
2024-06-19,GC03,SKU_E,48,750,129,36,9,0
2024-06-19,GC04,SKU_A,39,342,87,70,9,0
2024-06-19,GC04,SKU_B,47,268,65,46,13,0
2024-06-19,GC04,SKU_C,49,330,22,73,8,0
2024-06-19,GC04,SKU_D,29,556,99,51,6,0
2024-06-19,GC04,SKU_E,24,564,109,5,13,0
2024-06-19,GC05,SKU_A,34,331,91,54,5,0
2024-06-19,GC05,SKU_B,18,361,96,34,3,0
2024-06-19,GC05,SKU_C,29,293,94,20,9,0
2024-06-19,GC05,SKU_D,30,321,43,55,4,0
2024-06-19,GC05,SKU_E,29,227,12,16,7,0
2024-06-20,GC01,SKU_A,46,502,14,56,9,0
2024-06-20,GC01,SKU_B,28,149,79,48,12,0
2024-06-20,GC01,SKU_C,27,406,116,57,13,0
2024-06-20,GC01,SKU_D,45,258,154,32,8,0
2024-06-20,GC01,SKU_E,36,576,133,38,3,0
2024-06-20,GC02,SKU_A,41,207,88,57,5,0
2024-06-20,GC02,SKU_B,39,451,122,109,12,0
2024-06-20,GC02,SKU_C,34,443,21,94,4,0
2024-06-20,GC02,SKU_D,30,411,61,59,5,0
2024-06-20,GC02,SKU_E,39,276,88,54,12,0
2024-06-20,GC03,SKU_A,46,712,145,47,4,0
2024-06-20,GC03,SKU_B,45,276,74,83,7,0
2024-06-20,GC03,SKU_C,33,372,78,87,10,0
2024-06-20,GC03,SKU_D,24,214,121,70,10,0
2024-06-20,GC03,SKU_E,17,228,104,72,13,0
2024-06-20,GC04,SKU_A,13,313,66,82,9,0
2024-06-20,GC04,SKU_B,16,439,53,61,4,0
2024-06-20,GC04,SKU_C,37,348,133,76,7,0
2024-06-20,GC04,SKU_D,27,331,122,63,3,0
2024-06-20,GC04,SKU_E,28,269,133,0,9,0
2024-06-20,GC05,SKU_A,6,531,64,73,11,0
2024-06-20,GC05,SKU_B,44,128,185,32,4,0
2024-06-20,GC05,SKU_C,25,364,118,40,6,0
2024-06-20,GC05,SKU_D,37,356,138,67,5,0
2024-06-20,GC05,SKU_E,25,251,94,58,13,0
2024-06-21,GC01,SKU_A,40,215,61,66,13,0
2024-06-21,GC01,SKU_B,39,243,57,42,11,0
2024-06-21,GC01,SKU_C,37,332,147,80,12,0
2024-06-21,GC01,SKU_D,52,479,36,67,6,0
2024-06-21,GC01,SKU_E,32,599,58,45,13,0
2024-06-21,GC02,SKU_A,35,389,130,54,13,0
2024-06-21,GC02,SKU_B,44,233,56,59,10,0
2024-06-21,GC02,SKU_C,37,601,44,105,13,0
2024-06-21,GC02,SKU_D,19,212,58,36,10,0
2024-06-21,GC02,SKU_E,33,211,73,52,9,0
2024-06-21,GC03,SKU_A,22,218,89,44,3,0
2024-06-21,GC03,SKU_B,39,390,91,54,8,0
2024-06-21,GC03,SKU_C,36,407,87,41,5,0
2024-06-21,GC03,SKU_D,15,304,51,66,8,0
2024-06-21,GC03,SKU_E,40,453,155,28,13,0
2024-06-21,GC04,SKU_A,28,425,63,74,6,0
2024-06-21,GC04,SKU_B,25,329,22,52,13,0
2024-06-21,GC04,SKU_C,16,356,90,104,7,0
2024-06-21,GC04,SKU_D,59,396,39,55,7,0
2024-06-21,GC04,SKU_E,38,534,85,51,4,0
2024-06-21,GC05,SKU_A,9,317,96,83,6,0
2024-06-21,GC05,SKU_B,21,473,96,73,4,0
2024-06-21,GC05,SKU_C,31,392,82,64,3,0
2024-06-21,GC05,SKU_D,46,474,127,52,10,0
2024-06-21,GC05,SKU_E,36,482,77,42,3,0
2024-06-22,GC01,SKU_A,15,204,81,51,5,0
2024-06-22,GC01,SKU_B,33,571,137,65,12,0
2024-06-22,GC01,SKU_C,32,541,114,39,11,0
2024-06-22,GC01,SKU_D,14,288,94,68,12,0
2024-06-22,GC01,SKU_E,20,553,99,80,4,0
2024-06-22,GC02,SKU_A,37,287,92,75,12,0
2024-06-22,GC02,SKU_B,27,302,57,77,4,0
2024-06-22,GC02,SKU_C,31,447,142,103,10,0
2024-06-22,GC02,SKU_D,40,481,88,42,7,0
2024-06-22,GC02,SKU_E,34,324,97,44,11,0
2024-06-22,GC03,SKU_A,36,427,172,90,10,0
2024-06-22,GC03,SKU_B,20,243,118,66,10,0
2024-06-22,GC03,SKU_C,25,474,137,67,9,0
2024-06-22,GC03,SKU_D,41,431,86,72,3,0
2024-06-22,GC03,SKU_E,37,582,96,51,3,0
2024-06-22,GC04,SKU_A,44,364,102,28,3,0
2024-06-22,GC04,SKU_B,22,420,86,34,8,0
2024-06-22,GC04,SKU_C,15,480,88,98,3,0
2024-06-22,GC04,SKU_D,32,456,76,87,13,0
2024-06-22,GC04,SKU_E,47,293,113,53,11,0
2024-06-22,GC05,SKU_A,45,327,119,49,13,0
2024-06-22,GC05,SKU_B,58,582,69,88,9,0
2024-06-22,GC05,SKU_C,40,361,66,77,10,0
2024-06-22,GC05,SKU_D,32,486,57,88,8,0
2024-06-22,GC05,SKU_E,29,480,172,51,4,0
2024-06-23,GC01,SKU_A,45,307,87,61,3,0
2024-06-23,GC01,SKU_B,45,390,132,75,8,0
2024-06-23,GC01,SKU_C,30,381,55,106,9,0
2024-06-23,GC01,SKU_D,54,416,107,67,4,0
2024-06-23,GC01,SKU_E,50,386,61,30,3,0
2024-06-23,GC02,SKU_A,33,240,78,63,11,0
2024-06-23,GC02,SKU_B,58,534,45,55,6,0
2024-06-23,GC02,SKU_C,27,236,95,92,7,0
2024-06-23,GC02,SKU_D,19,364,77,56,13,0
2024-06-23,GC02,SKU_E,18,427,133,81,12,0
2024-06-23,GC03,SKU_A,37,501,115,63,3,0
2024-06-23,GC03,SKU_B,42,323,94,19,9,0
2024-06-23,GC03,SKU_C,32,242,110,45,5,0
2024-06-23,GC03,SKU_D,24,530,117,67,3,0
2024-06-23,GC03,SKU_E,23,437,103,68,9,0
2024-06-23,GC04,SKU_A,27,336,112,29,13,0
2024-06-23,GC04,SKU_B,29,220,66,35,13,0
2024-06-23,GC04,SKU_C,30,438,81,29,13,0
2024-06-23,GC04,SKU_D,35,216,92,17,6,0
2024-06-23,GC04,SKU_E,28,537,30,36,5,0
2024-06-23,GC05,SKU_A,19,202,49,22,13,0
2024-06-23,GC05,SKU_B,40,279,98,67,7,0
2024-06-23,GC05,SKU_C,47,437,96,42,12,0
2024-06-23,GC05,SKU_D,45,563,122,74,4,0
2024-06-23,GC05,SKU_E,33,489,64,26,5,0
2024-06-24,GC01,SKU_A,52,244,70,76,11,0
2024-06-24,GC01,SKU_B,40,381,40,85,3,0
2024-06-24,GC01,SKU_C,36,369,148,30,8,0
2024-06-24,GC01,SKU_D,31,444,133,63,4,0
2024-06-24,GC01,SKU_E,25,405,41,48,7,0
2024-06-24,GC02,SKU_A,26,460,79,68,8,0
2024-06-24,GC02,SKU_B,46,296,68,71,13,0
2024-06-24,GC02,SKU_C,7,607,56,55,8,0
2024-06-24,GC02,SKU_D,41,406,138,82,8,0
2024-06-24,GC02,SKU_E,36,364,101,75,13,0
2024-06-24,GC03,SKU_A,17,505,99,57,5,0
2024-06-24,GC03,SKU_B,45,401,135,62,7,0
2024-06-24,GC03,SKU_C,37,280,16,35,4,0
2024-06-24,GC03,SKU_D,13,480,58,79,9,0
2024-06-24,GC03,SKU_E,24,367,42,63,5,0
2024-06-24,GC04,SKU_A,52,270,116,31,8,0
2024-06-24,GC04,SKU_B,19,381,73,66,4,0
2024-06-24,GC04,SKU_C,24,463,113,106,6,0
2024-06-24,GC04,SKU_D,31,444,57,21,8,0
2024-06-24,GC04,SKU_E,35,344,113,24,10,0
2024-06-24,GC05,SKU_A,35,419,67,37,8,0
2024-06-24,GC05,SKU_B,35,584,119,40,5,0
2024-06-24,GC05,SKU_C,28,331,65,65,9,0
2024-06-24,GC05,SKU_D,21,497,71,57,13,0
2024-06-24,GC05,SKU_E,32,342,93,47,11,0
2024-06-25,GC01,SKU_A,22,558,98,60,3,0
2024-06-25,GC01,SKU_B,41,475,109,81,9,0
2024-06-25,GC01,SKU_C,32,531,52,23,12,0
2024-06-25,GC01,SKU_D,22,505,131,48,11,0
2024-06-25,GC01,SKU_E,47,332,134,72,12,0
2024-06-25,GC02,SKU_A,29,306,6,73,11,0
2024-06-25,GC02,SKU_B,32,522,151,86,9,0
2024-06-25,GC02,SKU_C,32,320,78,86,12,0
2024-06-25,GC02,SKU_D,36,277,122,61,3,0
2024-06-25,GC02,SKU_E,38,335,97,95,4,0
2024-06-25,GC03,SKU_A,24,200,86,77,13,0
2024-06-25,GC03,SKU_B,19,380,38,75,13,0
2024-06-25,GC03,SKU_C,22,335,90,66,13,0
2024-06-25,GC03,SKU_D,19,489,103,79,11,0
2024-06-25,GC03,SKU_E,30,144,60,62,10,0
2024-06-25,GC04,SKU_A,24,215,117,34,5,0
2024-06-25,GC04,SKU_B,34,117,148,22,3,0
2024-06-25,GC04,SKU_C,32,268,102,83,9,0
2024-06-25,GC04,SKU_D,44,319,105,54,13,0
2024-06-25,GC04,SKU_E,18,620,139,65,6,0
2024-06-25,GC05,SKU_A,19,590,80,75,4,0
2024-06-25,GC05,SKU_B,20,514,117,71,3,0
2024-06-25,GC05,SKU_C,24,518,115,65,8,0
2024-06-25,GC05,SKU_D,27,445,90,25,11,0
2024-06-25,GC05,SKU_E,12,357,115,48,10,0
2024-06-26,GC01,SKU_A,41,350,192,68,10,0
2024-06-26,GC01,SKU_B,37,329,82,64,9,0
2024-06-26,GC01,SKU_C,31,94,90,81,6,0
2024-06-26,GC01,SKU_D,25,212,194,66,3,0
2024-06-26,GC01,SKU_E,38,545,83,70,6,0
2024-06-26,GC02,SKU_A,29,277,1,42,5,0
2024-06-26,GC02,SKU_B,12,398,125,50,4,0
2024-06-26,GC02,SKU_C,24,638,114,47,7,0
2024-06-26,GC02,SKU_D,16,441,47,67,11,0
2024-06-26,GC02,SKU_E,19,339,107,53,11,0
2024-06-26,GC03,SKU_A,38,268,30,59,5,0
2024-06-26,GC03,SKU_B,25,389,87,81,11,0
2024-06-26,GC03,SKU_C,27,271,63,76,10,0
2024-06-26,GC03,SKU_D,26,444,90,67,13,0
2024-06-26,GC03,SKU_E,30,305,66,73,11,0
2024-06-26,GC04,SKU_A,29,329,145,70,12,0
2024-06-26,GC04,SKU_B,32,448,76,69,3,0
2024-06-26,GC04,SKU_C,19,327,80,50,3,0
2024-06-26,GC04,SKU_D,38,325,174,58,13,0
2024-06-26,GC04,SKU_E,46,474,121,58,3,0
2024-06-26,GC05,SKU_A,19,165,73,57,11,0
2024-06-26,GC05,SKU_B,40,337,76,61,8,0
2024-06-26,GC05,SKU_C,29,292,97,48,7,0
2024-06-26,GC05,SKU_D,32,284,122,44,7,0
2024-06-26,GC05,SKU_E,26,280,103,58,13,0
2024-06-27,GC01,SKU_A,24,568,111,9,5,0
2024-06-27,GC01,SKU_B,29,246,103,20,5,0
2024-06-27,GC01,SKU_C,12,478,72,52,12,0
2024-06-27,GC01,SKU_D,18,545,73,103,4,0
2024-06-27,GC01,SKU_E,34,496,51,48,13,0
2024-06-27,GC02,SKU_A,21,540,143,25,10,0
2024-06-27,GC02,SKU_B,26,271,36,44,11,0
2024-06-27,GC02,SKU_C,34,504,121,42,8,0
2024-06-27,GC02,SKU_D,44,155,140,44,12,0
2024-06-27,GC02,SKU_E,13,447,79,74,9,0
2024-06-27,GC03,SKU_A,23,498,12,84,7,0
2024-06-27,GC03,SKU_B,56,172,96,78,5,0
2024-06-27,GC03,SKU_C,39,320,65,74,12,0
2024-06-27,GC03,SKU_D,33,436,76,52,10,0
2024-06-27,GC03,SKU_E,34,61,47,50,9,0
2024-06-27,GC04,SKU_A,23,441,70,36,3,0
2024-06-27,GC04,SKU_B,20,421,141,74,7,0
2024-06-27,GC04,SKU_C,35,296,30,62,13,0
2024-06-27,GC04,SKU_D,29,612,143,68,6,0
2024-06-27,GC04,SKU_E,24,344,155,35,3,0
2024-06-27,GC05,SKU_A,21,409,89,57,12,0
2024-06-27,GC05,SKU_B,27,331,38,87,9,0
2024-06-27,GC05,SKU_C,30,526,61,24,12,0
2024-06-27,GC05,SKU_D,6,410,18,37,6,0
2024-06-27,GC05,SKU_E,9,211,144,43,13,0
2024-06-28,GC01,SKU_A,17,358,84,21,7,0
2024-06-28,GC01,SKU_B,50,271,55,59,6,0
2024-06-28,GC01,SKU_C,30,251,96,95,11,0
2024-06-28,GC01,SKU_D,33,188,124,61,5,0
2024-06-28,GC01,SKU_E,20,533,69,75,12,0
2024-06-28,GC02,SKU_A,41,337,63,67,4,0
2024-06-28,GC02,SKU_B,40,289,73,86,10,0
2024-06-28,GC02,SKU_C,35,415,37,72,5,0
2024-06-28,GC02,SKU_D,20,422,106,50,7,0
2024-06-28,GC02,SKU_E,36,295,51,57,5,0
2024-06-28,GC03,SKU_A,33,471,50,95,9,0
2024-06-28,GC03,SKU_B,41,478,91,48,10,0
2024-06-28,GC03,SKU_C,51,557,61,85,8,0
2024-06-28,GC03,SKU_D,17,226,62,40,13,0
2024-06-28,GC03,SKU_E,18,548,134,32,7,0
2024-06-28,GC04,SKU_A,29,423,98,72,10,0
2024-06-28,GC04,SKU_B,25,325,108,64,3,0
2024-06-28,GC04,SKU_C,42,499,47,53,4,0
2024-06-28,GC04,SKU_D,12,573,84,72,7,0
2024-06-28,GC04,SKU_E,35,506,47,67,12,0
2024-06-28,GC05,SKU_A,33,429,120,74,10,0
2024-06-28,GC05,SKU_B,28,315,0,102,6,0
2024-06-28,GC05,SKU_C,23,337,90,36,10,0
2024-06-28,GC05,SKU_D,30,389,67,57,8,0
2024-06-28,GC05,SKU_E,30,444,70,9,11,0
2024-06-29,GC01,SKU_A,37,538,42,56,11,0
2024-06-29,GC01,SKU_B,18,409,89,77,8,0
2024-06-29,GC01,SKU_C,32,337,104,78,3,0
2024-06-29,GC01,SKU_D,31,453,116,64,8,0
2024-06-29,GC01,SKU_E,37,416,93,65,3,0
2024-06-29,GC02,SKU_A,40,221,95,43,4,0
2024-06-29,GC02,SKU_B,27,294,113,40,3,0
2024-06-29,GC02,SKU_C,39,585,130,29,10,0
2024-06-29,GC02,SKU_D,34,365,38,24,12,0
2024-06-29,GC02,SKU_E,20,314,78,72,3,0
2024-06-29,GC03,SKU_A,41,292,64,50,11,0
2024-06-29,GC03,SKU_B,32,310,65,90,13,0
2024-06-29,GC03,SKU_C,38,215,159,54,10,0
2024-06-29,GC03,SKU_D,30,479,50,72,10,0
2024-06-29,GC03,SKU_E,11,533,106,51,3,0
2024-06-29,GC04,SKU_A,19,209,68,49,8,0
2024-06-29,GC04,SKU_B,33,375,105,45,6,0
2024-06-29,GC04,SKU_C,39,360,101,48,12,0
2024-06-29,GC04,SKU_D,25,285,112,50,3,0
2024-06-29,GC04,SKU_E,42,394,47,46,6,0
2024-06-29,GC05,SKU_A,22,508,103,42,10,0
2024-06-29,GC05,SKU_B,20,499,92,73,12,0
2024-06-29,GC05,SKU_C,25,422,112,59,11,0
2024-06-29,GC05,SKU_D,39,269,53,58,13,0
2024-06-29,GC05,SKU_E,14,447,141,32,5,0
2024-06-30,GC01,SKU_A,37,137,56,63,11,0
2024-06-30,GC01,SKU_B,39,574,107,53,4,0
2024-06-30,GC01,SKU_C,28,558,31,50,9,0
2024-06-30,GC01,SKU_D,41,408,118,57,7,0
2024-06-30,GC01,SKU_E,19,561,78,56,13,0
2024-06-30,GC02,SKU_A,37,397,56,32,5,0
2024-06-30,GC02,SKU_B,33,657,126,57,4,0
2024-06-30,GC02,SKU_C,35,291,99,48,13,0
2024-06-30,GC02,SKU_D,22,384,122,45,8,0
2024-06-30,GC02,SKU_E,30,258,36,85,12,0
2024-06-30,GC03,SKU_A,24,291,108,20,9,0
2024-06-30,GC03,SKU_B,26,210,113,92,8,0
2024-06-30,GC03,SKU_C,42,399,50,73,12,0
2024-06-30,GC03,SKU_D,26,475,34,70,9,0
2024-06-30,GC03,SKU_E,18,342,120,44,9,0
2024-06-30,GC04,SKU_A,24,576,35,95,12,0
2024-06-30,GC04,SKU_B,20,401,78,82,4,0
2024-06-30,GC04,SKU_C,37,443,38,53,5,0
2024-06-30,GC04,SKU_D,22,430,97,57,11,0
2024-06-30,GC04,SKU_E,31,543,91,84,6,0
2024-06-30,GC05,SKU_A,39,515,115,58,12,0
2024-06-30,GC05,SKU_B,37,328,135,66,3,0
2024-06-30,GC05,SKU_C,24,341,95,75,5,0
2024-06-30,GC05,SKU_D,20,340,74,66,10,0
2024-06-30,GC05,SKU_E,32,410,57,62,5,0
2024-07-01,GC01,SKU_A,13,385,112,20,13,0
2024-07-01,GC01,SKU_B,40,386,114,18,5,0
2024-07-01,GC01,SKU_C,26,324,95,101,4,0
2024-07-01,GC01,SKU_D,18,398,70,64,9,0
2024-07-01,GC01,SKU_E,30,440,48,65,7,0
2024-07-01,GC02,SKU_A,40,500,112,47,11,0
2024-07-01,GC02,SKU_B,48,642,117,32,10,0
2024-07-01,GC02,SKU_C,41,583,121,48,8,0
2024-07-01,GC02,SKU_D,12,289,98,52,5,0
2024-07-01,GC02,SKU_E,39,285,97,81,6,0
2024-07-01,GC03,SKU_A,17,375,103,130,10,0
2024-07-01,GC03,SKU_B,33,644,15,57,13,0
2024-07-01,GC03,SKU_C,6,405,117,48,5,0
2024-07-01,GC03,SKU_D,44,249,97,64,7,0
2024-07-01,GC03,SKU_E,23,436,108,54,12,0
2024-07-01,GC04,SKU_A,23,540,61,53,12,0
2024-07-01,GC04,SKU_B,44,394,58,99,13,0
2024-07-01,GC04,SKU_C,30,296,114,59,5,0
2024-07-01,GC04,SKU_D,48,387,115,53,9,0
2024-07-01,GC04,SKU_E,41,294,132,91,8,0
2024-07-01,GC05,SKU_A,30,494,150,46,8,0
2024-07-01,GC05,SKU_B,39,323,87,74,11,0
2024-07-01,GC05,SKU_C,38,433,67,87,5,0
2024-07-01,GC05,SKU_D,30,733,109,75,9,0
2024-07-01,GC05,SKU_E,17,555,77,47,4,0
2024-07-02,GC01,SKU_A,19,343,18,34,9,0
2024-07-02,GC01,SKU_B,37,331,95,58,8,0
2024-07-02,GC01,SKU_C,32,332,118,87,8,0
2024-07-02,GC01,SKU_D,39,245,78,77,9,0
2024-07-02,GC01,SKU_E,37,49,142,75,5,0
2024-07-02,GC02,SKU_A,19,455,166,49,3,0
2024-07-02,GC02,SKU_B,23,446,110,65,8,0
2024-07-02,GC02,SKU_C,39,336,60,82,7,0
2024-07-02,GC02,SKU_D,6,177,79,91,11,0
2024-07-02,GC02,SKU_E,31,480,103,85,4,0
2024-07-02,GC03,SKU_A,10,315,57,77,9,0
2024-07-02,GC03,SKU_B,34,271,14,58,5,0
2024-07-02,GC03,SKU_C,20,145,51,35,6,0
2024-07-02,GC03,SKU_D,21,494,93,63,8,0
2024-07-02,GC03,SKU_E,16,543,87,94,8,0
2024-07-02,GC04,SKU_A,29,241,61,68,7,0
2024-07-02,GC04,SKU_B,30,418,103,33,10,0
2024-07-02,GC04,SKU_C,27,323,95,62,7,0
2024-07-02,GC04,SKU_D,26,531,69,53,10,0
2024-07-02,GC04,SKU_E,33,514,72,27,13,0
2024-07-02,GC05,SKU_A,28,448,83,76,7,0
2024-07-02,GC05,SKU_B,24,368,40,44,4,0
2024-07-02,GC05,SKU_C,42,508,131,67,11,0
2024-07-02,GC05,SKU_D,42,621,40,26,6,0
2024-07-02,GC05,SKU_E,27,674,131,62,13,0
2024-07-03,GC01,SKU_A,29,277,3,67,6,0
2024-07-03,GC01,SKU_B,22,636,123,43,3,0
2024-07-03,GC01,SKU_C,24,364,48,65,9,0
